Reviews,rating
Beautiful pair of earrings. Well made and sturdy. They'll go perfect with my wedding dress! It took a couple of weeks but it's shipped from overseas if you're ordering from the US and it was well worth the wait! Will definitely recommend!,1
"Incredible. Absolutely breathtaking , and photos just don’t do these earrings justice. The sparkle is gorgeous, and rose gold is perfect! I had been these in my cart for months, and finally just decided to buy them, and I am so glad I did. Worth every cent. They will make the perfect statement for my jewelry on my wedding day. I cannot thank iloniti for her beautiful craftsmanship!!!",1
I’m going to look so glam and fashionable thanks to these earrings! Even my fiancé was wowed by them! Very lightweight so your ears won’t hurt by the end of the night and it comes with an adjustable piece for the climber part. You won’t regret buying this for your day!,1
"ABSOLUTELY STUNNING!! They sparkle, excellent quality, they are lightweight, and iloniti was a pleasure to work with!! 10 out of 10 would shop from her store again!! I can’t wait to wear these on my wedding day 🌟🌟🌟",1
"Wore these for my wedding for an upscale eddgy looked. They paired perfectly with my fauxhawk inspired updo.

I was really worried about the climber part falling off throughout the night due to the clasp but once they were on they stayed on the whole time, through dancing, drinking, etc.

Great quality and great look, highly recommend.",1
These are even more beautiful in person! I am so excited to wear them on my wedding day. And shipping was much faster than expected! Thank you so much!,1
"My hair piece turned out amazing, great quality, and the stones are beautiful!",1
These earrings were just gorgeous and I am wanting them in more colors!! I have already received many compliments on them because they are so unique! I will definitely buy more!,1
"The earrings are so beautiful! I really love them. 
The journey to finally have them in my hand was a bit hectic: first, the name of the location of the shop is misleading: the jewellery are actually made and sent from Israel. The cheapest way to send them to me was choosen which ended for the parcel to be lost somewhere in Asia. Luckily I contacted Tommy after a few weeks of patience: he immediately offered to send them back, for free, via UPS. 5 days later they were in my country, waiting for me at the custom. I had to pay an extra charge (keep that in mind depending on where you live), but finally they were mine. They look perfect on me, it was worth all the wait and the extra little tax 🙏🏻",1
Earrings are beautiful.  My daughter will be wearing them on her wedding day.  Thank you,1
This cuff is stunning. Thank you!,1
Beautiful earrings with excellent customer service :),1
Stunning!!,1
"I have just received earings and must say I am amazed how beautiful they are ❤️. Must say I can't wait to wear them for my wedding day.
Also they were super helpfull with all questions I have had regarding jewelry. 
I will definitely shop again here!",1
"LOVE this!! It looks surprisingly classic on, but still totally satisfies my inner 90's grunge girl. It's very comfortable, well made, and so pretty! I love that you can thread it through more than one piercing if they're the right width apart.",1
I am very happy with the quality and simplicity of my earrings. The seller is very friendly. When I purchased my first set of earrings it got lost in the mail and when I notified this shop they immediately sent me a replacement for free. I recommend this seller. Thank you very much!,1
I've gotten so many compliments on this earring..people love it!,1
I adore this earring! Its sturdy and it looks so great!,1
I got the little bees and they are so dainty and beautiful. I absolutely love them and the fit amazing with another pair I had.,1
"This bracelet was a custom design for my maid of honor and it is absolutely perfect! Jennifer was so helpful and worked with me to make it perfect. She went above and beyond to get this just the way I wanted it and even incorporated an engraved charm that I had made by another shop. The bracelet is beautiful in person and I also received a personalized card congratulating me on my wedding :) I would gladly recommend this shop to anyone who is looking for something unique and QUALITY!!!! And, I would definitely purchase from her again. Cost was also great for the quality and the work that was put into this! 1 MILLION STARS. I am not posting a pic simply because I don't want my maid of honor to see it :)",1
